stage	q_idx	s_idx	ctx_idx	s_f_idx	q_frame	s_frame	q_aa_start	q_aa_end	s_aa_start	s_aa_end	q_seed_off	s_seed_off	raw_score	e_value	e_value_bits	hsp_list_order	ordering_method	linked_set	start_of_chain	link_id	chain_next_link_id
after_reevaluate	0	0	4	0	-2	1	33697	33726	99736	99765	33713	99752	56	inf	0x7ff0000000000000	6759	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	37111	37162	101826	101877	37145	101860	56	inf	0x7ff0000000000000	5952	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4675	4691	105548	105564	4686	105559	56	inf	0x7ff0000000000000	5310	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	105548	105562	4682	105553	56	inf	0x7ff0000000000000	5262	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4677	4691	105549	105563	4682	105554	56	inf	0x7ff0000000000000	5796	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	105549	105563	4682	105554	56	inf	0x7ff0000000000000	5394	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	105550	105564	4682	105555	56	inf	0x7ff0000000000000	5274	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	2429	2458	106644	106673	2441	106656	56	inf	0x7ff0000000000000	5597	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	2441	2465	106644	106668	2454	106657	56	inf	0x7ff0000000000000	5617	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	14544	14561	106645	106662	14552	106653	56	inf	0x7ff0000000000000	5567	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	4675	4691	106645	106661	4686	106656	56	inf	0x7ff0000000000000	5599	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	106645	106659	4682	106650	56	inf	0x7ff0000000000000	5527	0	0	0	0	NA
after_reevaluate	0	0	2	3	3	-1	2441	2465	106646	106670	2454	106659	56	inf	0x7ff0000000000000	6019	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4675	4691	106646	106662	4686	106657	56	inf	0x7ff0000000000000	5447	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	106646	106660	4682	106651	56	inf	0x7ff0000000000000	5371	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	14544	14561	106647	106664	14552	106655	56	inf	0x7ff0000000000000	5594	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	4675	4691	106647	106663	4686	106658	56	inf	0x7ff0000000000000	6003	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	4675	4691	106647	106663	4686	106658	56	inf	0x7ff0000000000000	5632	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	106647	106661	4682	106652	56	inf	0x7ff0000000000000	5552	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	14544	14561	106648	106665	14552	106656	56	inf	0x7ff0000000000000	5440	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4675	4691	106648	106664	4686	106659	56	inf	0x7ff0000000000000	5475	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	106648	106662	4682	106653	56	inf	0x7ff0000000000000	5395	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	67351	67382	106649	106680	67379	106677	56	inf	0x7ff0000000000000	6209	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	14544	14561	106649	106666	14552	106657	56	inf	0x7ff0000000000000	5998	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	4675	4691	106649	106665	4686	106660	56	inf	0x7ff0000000000000	6035	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	4675	4691	106649	106665	4686	106660	56	inf	0x7ff0000000000000	5667	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4677	4691	106649	106663	4682	106654	56	inf	0x7ff0000000000000	5956	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	106649	106663	4682	106654	56	inf	0x7ff0000000000000	5577	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4675	4691	106650	106666	4686	106661	56	inf	0x7ff0000000000000	5508	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	106650	106664	4682	106655	56	inf	0x7ff0000000000000	5423	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	4675	4691	106651	106667	4686	106662	56	inf	0x7ff0000000000000	6068	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	4675	4691	106651	106667	4686	106662	56	inf	0x7ff0000000000000	5706	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4677	4691	106651	106665	4682	106656	56	inf	0x7ff0000000000000	5981	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	106651	106665	4682	106656	56	inf	0x7ff0000000000000	5604	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4675	4691	106652	106668	4686	106663	56	inf	0x7ff0000000000000	5541	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	106652	106666	4682	106657	56	inf	0x7ff0000000000000	5451	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	4675	4691	106653	106669	4686	106664	56	inf	0x7ff0000000000000	6102	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	4675	4691	106653	106669	4686	106664	56	inf	0x7ff0000000000000	5745	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4677	4691	106653	106667	4682	106658	56	inf	0x7ff0000000000000	6008	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	106653	106667	4682	106658	56	inf	0x7ff0000000000000	5638	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	81458	81483	106654	106679	81473	106669	56	inf	0x7ff0000000000000	5647	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4675	4691	106654	106670	4686	106665	56	inf	0x7ff0000000000000	5575	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	106654	106668	4682	106659	56	inf	0x7ff0000000000000	5480	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	4675	4691	106655	106671	4686	106666	56	inf	0x7ff0000000000000	6136	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	4675	4691	106655	106671	4686	106666	56	inf	0x7ff0000000000000	5780	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4677	4691	106655	106669	4682	106660	56	inf	0x7ff0000000000000	6040	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	106655	106669	4682	106660	56	inf	0x7ff0000000000000	5674	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4675	4691	106656	106672	4686	106667	56	inf	0x7ff0000000000000	5609	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	106656	106670	4682	106661	56	inf	0x7ff0000000000000	5514	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	4675	4691	106657	106673	4686	106668	56	inf	0x7ff0000000000000	6164	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4677	4691	106657	106671	4682	106662	56	inf	0x7ff0000000000000	6073	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	106657	106671	4682	106662	56	inf	0x7ff0000000000000	5712	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4675	4691	106658	106674	4686	106669	56	inf	0x7ff0000000000000	5641	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	106658	106672	4682	106663	56	inf	0x7ff0000000000000	5546	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4677	4691	106659	106673	4682	106664	56	inf	0x7ff0000000000000	6107	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	106659	106673	4682	106664	56	inf	0x7ff0000000000000	5749	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	72039	72063	106665	106689	72042	106668	56	inf	0x7ff0000000000000	6181	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	86387	86408	113046	113067	86402	113061	56	inf	0x7ff0000000000000	5783	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	4677	4691	114353	114367	4682	114358	56	inf	0x7ff0000000000000	6372	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	1695	1720	114356	114381	1704	114365	56	inf	0x7ff0000000000000	6268	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	61766	61819	115636	115689	61792	115662	56	inf	0x7ff0000000000000	6295	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	3482	3509	116252	116279	3500	116270	56	inf	0x7ff0000000000000	6135	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	14543	14561	116253	116271	14552	116262	56	inf	0x7ff0000000000000	5888	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	2441	2464	116257	116280	2454	116270	56	inf	0x7ff0000000000000	5967	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	14544	14561	116257	116274	14552	116265	56	inf	0x7ff0000000000000	6370	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	4675	4691	116257	116273	4686	116268	56	inf	0x7ff0000000000000	6396	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	4675	4691	116257	116273	4686	116268	56	inf	0x7ff0000000000000	6111	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	116257	116271	4682	116262	56	inf	0x7ff0000000000000	6047	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4675	4691	116258	116274	4686	116269	56	inf	0x7ff0000000000000	5955	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	116258	116272	4682	116263	56	inf	0x7ff0000000000000	5895	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	14544	14561	116259	116276	14552	116267	56	inf	0x7ff0000000000000	6107	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	4675	4691	116259	116275	4686	116270	56	inf	0x7ff0000000000000	6134	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4677	4691	116259	116273	4682	116264	56	inf	0x7ff0000000000000	6354	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	116259	116273	4682	116264	56	inf	0x7ff0000000000000	6069	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	116260	116274	4682	116265	56	inf	0x7ff0000000000000	5915	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4677	4691	116261	116275	4682	116266	56	inf	0x7ff0000000000000	6378	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	116261	116275	4682	116266	56	inf	0x7ff0000000000000	6092	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	5381	5427	116422	116468	5387	116428	56	inf	0x7ff0000000000000	6169	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	2425	2457	117117	117149	2441	117133	56	inf	0x7ff0000000000000	6066	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	45660	45679	117120	117139	45672	117132	56	inf	0x7ff0000000000000	6062	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	14544	14561	117125	117142	14552	117133	56	inf	0x7ff0000000000000	6234	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	117125	117139	4682	117130	56	inf	0x7ff0000000000000	6197	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	14544	14561	117126	117143	14552	117134	56	inf	0x7ff0000000000000	6089	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	117126	117140	4682	117131	56	inf	0x7ff0000000000000	6049	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	14544	14561	117127	117144	14552	117135	56	inf	0x7ff0000000000000	6588	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	4675	4691	117127	117143	4686	117138	56	inf	0x7ff0000000000000	6624	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4677	4691	117127	117141	4682	117132	56	inf	0x7ff0000000000000	6217	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	14544	14561	117128	117145	14552	117136	56	inf	0x7ff0000000000000	6119	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4675	4691	117128	117144	4686	117139	56	inf	0x7ff0000000000000	6154	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	117128	117142	4682	117133	56	inf	0x7ff0000000000000	6073	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	51719	51761	117129	117171	51757	117167	56	inf	0x7ff0000000000000	6399	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	4675	4703	117129	117157	4686	117140	56	inf	0x7ff0000000000000	6649	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4677	4691	117129	117143	4682	117134	56	inf	0x7ff0000000000000	6572	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4677	4691	117130	117144	4682	117135	56	inf	0x7ff0000000000000	6101	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	14402	14422	119535	119555	14413	119546	56	inf	0x7ff0000000000000	6548	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	17442	17469	119711	119738	17446	119715	56	inf	0x7ff0000000000000	6498	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	17442	17454	119713	119725	17446	119717	56	inf	0x7ff0000000000000	6500	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	12847	12864	43	60	12857	53	55	inf	0x7ff0000000000000	3	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	90929	90964	1681	1716	90958	1710	55	inf	0x7ff0000000000000	31	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	94983	95018	1681	1716	95012	1710	55	inf	0x7ff0000000000000	30	0	0	0	0	NA
after_reevaluate	0	0	5	0	-3	1	89050	89064	1902	1916	89057	1909	55	inf	0x7ff0000000000000	57	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	31031	31082	2451	2502	31075	2495	55	inf	0x7ff0000000000000	117	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	94767	94801	2719	2753	94797	2749	55	inf	0x7ff0000000000000	261	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	60440	60474	2733	2767	60445	2738	55	inf	0x7ff0000000000000	127	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	3477	3505	2734	2762	3483	2740	55	inf	0x7ff0000000000000	141	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	14544	14561	2734	2751	14552	2742	55	inf	0x7ff0000000000000	160	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	4675	4691	2738	2754	4686	2749	55	inf	0x7ff0000000000000	258	0	0	0	0	NA
after_reevaluate	0	0	5	0	-3	1	4677	4691	2738	2752	4682	2743	55	inf	0x7ff0000000000000	173	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	14545	14560	2739	2754	14555	2749	55	inf	0x7ff0000000000000	254	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	14545	14560	2740	2755	14555	2750	55	inf	0x7ff0000000000000	270	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	87578	87609	2931	2962	87600	2953	55	inf	0x7ff0000000000000	72	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	78806	78820	3157	3171	78815	3166	55	inf	0x7ff0000000000000	91	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	67353	67400	3603	3650	67375	3625	55	inf	0x7ff0000000000000	519	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	4676	4691	3605	3620	4686	3615	55	inf	0x7ff0000000000000	401	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	4675	4691	3606	3622	4686	3617	55	inf	0x7ff0000000000000	427	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	4677	4691	3606	3620	4682	3611	55	inf	0x7ff0000000000000	363	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	14545	14560	3608	3623	14555	3618	55	inf	0x7ff0000000000000	514	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	14545	14560	3608	3623	14555	3618	55	inf	0x7ff0000000000000	449	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	14545	14560	3609	3624	14555	3619	55	inf	0x7ff0000000000000	419	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	14545	14560	3610	3625	14555	3620	55	inf	0x7ff0000000000000	538	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	14545	14560	3610	3625	14555	3620	55	inf	0x7ff0000000000000	478	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	4675	4691	5511	5527	4682	5518	55	inf	0x7ff0000000000000	165	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	45664	45679	5513	5528	45672	5521	55	inf	0x7ff0000000000000	191	0	0	0	0	NA
after_reevaluate	0	0	2	3	3	-1	14545	14560	5515	5530	14555	5525	55	inf	0x7ff0000000000000	234	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	55318	55339	7198	7219	55329	7209	55	inf	0x7ff0000000000000	608	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	66838	66865	10098	10125	66853	10113	55	inf	0x7ff0000000000000	332	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	51291	51315	10902	10926	51313	10924	55	inf	0x7ff0000000000000	363	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17595	17615	12471	12491	17603	12479	55	inf	0x7ff0000000000000	623	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	40143	40215	13170	13242	40153	13180	55	inf	0x7ff0000000000000	738	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	43982	44032	13192	13242	44011	13221	55	inf	0x7ff0000000000000	851	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	43817	43845	13192	13220	43833	13208	55	inf	0x7ff0000000000000	746	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	4672	4691	13201	13220	4682	13211	55	inf	0x7ff0000000000000	709	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	14542	14587	13202	13247	14552	13212	55	inf	0x7ff0000000000000	761	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	3493	3522	13206	13235	3500	13213	55	inf	0x7ff0000000000000	726	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	45664	45679	13206	13221	45672	13214	55	inf	0x7ff0000000000000	779	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	3495	3530	13207	13242	3500	13212	55	inf	0x7ff0000000000000	653	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	2428	2457	13207	13236	2441	13220	55	inf	0x7ff0000000000000	753	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	3493	3522	13207	13236	3500	13214	55	inf	0x7ff0000000000000	671	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	3488	3522	13208	13242	3500	13220	55	inf	0x7ff0000000000000	756	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	2433	2458	13208	13233	2441	13216	55	inf	0x7ff0000000000000	694	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	14545	14560	13208	13223	14555	13218	55	inf	0x7ff0000000000000	802	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	3477	3504	13209	13236	3495	13227	55	inf	0x7ff0000000000000	886	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	2433	2458	13209	13234	2441	13217	55	inf	0x7ff0000000000000	816	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	2433	2458	13209	13234	2441	13217	55	inf	0x7ff0000000000000	773	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	14545	14560	13209	13224	14555	13219	55	inf	0x7ff0000000000000	745	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	2433	2458	13210	13235	2441	13218	55	inf	0x7ff0000000000000	718	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	14545	14560	13210	13225	14555	13220	55	inf	0x7ff0000000000000	875	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	14545	14560	13210	13225	14555	13220	55	inf	0x7ff0000000000000	836	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	2427	2457	13211	13241	2447	13231	55	inf	0x7ff0000000000000	1037	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	2433	2458	13211	13236	2441	13219	55	inf	0x7ff0000000000000	850	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	14545	14560	13211	13226	14555	13221	55	inf	0x7ff0000000000000	777	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	14545	14560	13212	13227	14555	13222	55	inf	0x7ff0000000000000	910	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	14545	14560	13212	13227	14555	13222	55	inf	0x7ff0000000000000	872	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	2427	2455	13213	13241	2447	13233	55	inf	0x7ff0000000000000	1066	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	14545	14560	13213	13228	14555	13223	55	inf	0x7ff0000000000000	810	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	14545	14560	13214	13229	14555	13224	55	inf	0x7ff0000000000000	945	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	14538	14559	13217	13238	14555	13234	55	inf	0x7ff0000000000000	1102	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	14538	14561	14310	14333	14552	14324	55	inf	0x7ff0000000000000	1144	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	14545	14561	14318	14334	14552	14325	55	inf	0x7ff0000000000000	1040	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	14545	14560	14318	14333	14555	14328	55	inf	0x7ff0000000000000	1191	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	14545	14560	14319	14334	14555	14329	55	inf	0x7ff0000000000000	1077	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	2447	2467	14321	14341	2454	14328	55	inf	0x7ff0000000000000	1188	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	29938	29954	14321	14337	29942	14325	55	inf	0x7ff0000000000000	1157	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	9691	9702	17001	17012	9697	17007	55	inf	0x7ff0000000000000	477	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	10269	10297	19187	19215	10279	19197	55	inf	0x7ff0000000000000	497	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17447	17459	21903	21915	17450	21906	55	inf	0x7ff0000000000000	669	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	11455	11489	22933	22967	11474	22952	55	inf	0x7ff0000000000000	1231	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17447	17470	24207	24230	17449	24209	55	inf	0x7ff0000000000000	746	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	77234	77258	25027	25051	77241	25034	55	inf	0x7ff0000000000000	1433	0	0	0	0	NA
after_reevaluate	0	0	4	0	-2	1	45587	45618	25148	25179	45604	25165	55	inf	0x7ff0000000000000	1439	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	80635	80687	25446	25498	80658	25469	55	inf	0x7ff0000000000000	715	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	84862	84882	28253	28273	84876	28267	55	inf	0x7ff0000000000000	787	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	68830	68861	28376	28407	68840	28386	55	inf	0x7ff0000000000000	763	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	92751	92781	28502	28532	92757	28508	55	inf	0x7ff0000000000000	867	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	2433	2458	28803	28828	2441	28811	55	inf	0x7ff0000000000000	887	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	3484	3506	28803	28825	3500	28819	55	inf	0x7ff0000000000000	1001	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	14545	14561	28803	28819	14552	28810	55	inf	0x7ff0000000000000	885	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	3477	3504	28804	28831	3495	28822	55	inf	0x7ff0000000000000	1084	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	3477	3504	28804	28831	3495	28822	55	inf	0x7ff0000000000000	1062	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	2433	2458	28804	28829	2441	28812	55	inf	0x7ff0000000000000	831	0	0	0	0	NA
after_reevaluate	0	0	2	3	3	-1	14545	14560	28804	28819	14555	28814	55	inf	0x7ff0000000000000	956	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	14545	14560	28804	28819	14555	28814	55	inf	0x7ff0000000000000	932	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	2433	2458	28805	28830	2441	28813	55	inf	0x7ff0000000000000	910	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	14545	14560	28805	28820	14555	28815	55	inf	0x7ff0000000000000	887	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	2433	2458	28806	28831	2441	28814	55	inf	0x7ff0000000000000	859	0	0	0	0	NA
after_reevaluate	0	0	2	3	3	-1	14545	14560	28806	28821	14555	28816	55	inf	0x7ff0000000000000	986	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	14545	14560	28806	28821	14555	28816	55	inf	0x7ff0000000000000	960	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	14545	14560	28807	28822	14555	28817	55	inf	0x7ff0000000000000	921	0	0	0	0	NA
after_reevaluate	0	0	2	3	3	-1	14545	14560	28808	28823	14555	28818	55	inf	0x7ff0000000000000	1017	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	14545	14560	28808	28823	14555	28818	55	inf	0x7ff0000000000000	992	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	14545	14560	28809	28824	14555	28819	55	inf	0x7ff0000000000000	956	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	14538	14559	28810	28831	14555	28827	55	inf	0x7ff0000000000000	1082	0	0	0	0	NA
after_reevaluate	0	0	2	3	3	-1	14545	14560	28810	28825	14555	28820	55	inf	0x7ff0000000000000	1048	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	6974	6990	29017	29033	6984	29027	55	inf	0x7ff0000000000000	1202	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	40599	40638	29558	29597	40622	29581	55	inf	0x7ff0000000000000	1379	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	65292	65306	29578	29592	65295	29581	55	inf	0x7ff0000000000000	1382	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	4677	4691	29580	29594	4682	29585	55	inf	0x7ff0000000000000	1399	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	4675	4691	29581	29597	4686	29592	55	inf	0x7ff0000000000000	1618	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	14545	14560	29583	29598	14555	29593	55	inf	0x7ff0000000000000	1632	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	14545	14560	29583	29598	14555	29593	55	inf	0x7ff0000000000000	1587	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	14545	14560	29585	29600	14555	29595	55	inf	0x7ff0000000000000	1653	0	0	0	0	NA
